snapshot_version,cutoff_date,association_id,disease_code,pmid,corpus_status,intervention_id,intervention_name,intervention_type,therapeutic_intent,dose,route,duration,intervention_comparator,intervention_confidence,outcome_id,outcome_name,outcome_domain,effect_direction,reported_significance,outcome_comparator,result_summary,outcome_confidence
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-059,HD,33940564,core,,,,,,,,,,HD-R-059-O04,biomarker result 4,biomarker,positive_association,not_reported,,"Age-adjusted NfL levels were not correlated with clinical measures in either HD or PM cohorts, but were correlated when cohorts were combined.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-060,HD,34093422,core,,,,,,,,,,HD-R-060-O01,disease_progression result 1,disease_progression,positive_association,not_reported,,Ranking the Predictive Power of Clinical and Biological Features Associated With Disease Progression in Huntington's Disease.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-060,HD,34093422,core,,,,,,,,,,HD-R-060-O02,disease_progression result 2,disease_progression,beneficial,not_reported,,"With potential disease-modifying therapies in development, there is interest in accurately measuring HD progression and characterising prognostic variables to improve efficiency of clinical trials.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-060,HD,34093422,core,,,,,,,,,,HD-R-060-O03,service_delivery result 3,service_delivery,not_reported,not_reported,,"A random forest regression model was trained to predict change of clinical outcomes based on the variables, which were ranked based on their contribution to the prediction.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-060,HD,34093422,core,,,,,,,,,,HD-R-060-O04,cognition result 4,cognition,harmful,not_reported,,"The highest-ranked variables included novel predictors of progression-being accompanied at clinical visit, cognitive impairment, age at diagnosis and tetrabenazine or antipsychotics use-in addition to established predictors, cytosine adenine guanine (CAG) repeat length and CAG-age product.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-062,HD,41424860,core,HD-R-062-I01,CLPB augmentation,genetic_manipulation,t,,,,,high,HD-R-062-O01,histopathology result 1,histopathology,beneficial,not_reported,,Neuronal mitochondrial disaggregase CLPB ameliorates Huntington's disease pathology in mice.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-062,HD,41424860,core,HD-R-062-I01,CLPB augmentation,genetic_manipulation,t,,,,,high,HD-R-062-O02,molecular_cellular result 2,molecular_cellular,beneficial,not_reported,,"Results: In HEK293T cells, CLPB knockout led to abnormal aggregation of HTT-Q23 while CLPB overexpression reduced the size of HTT-Q79 aggregates.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-062,HD,41424860,core,HD-R-062-I01,CLPB augmentation,genetic_manipulation,t,,,,,high,HD-R-062-O03,molecular_cellular result 3,molecular_cellular,beneficial,not_reported,,"In the mouse striatum, ClpB knockdown increased HTT-Q23 aggregate numbers and altered HTT-Q79 aggregation morphology, whereas CLPB overexpression restored the density and size of VGAT-positive inhibitory synapses and improved inhibitory synaptic transmission in HD model mice.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-062,HD,41424860,core,HD-R-062-I01,CLPB augmentation,genetic_manipulation,t,,,,,high,HD-R-062-O04,molecular_cellular result 4,molecular_cellular,positive_association,not_reported,,"These effects of CLPB overexpression were associated with a reduced mitochondrial aggregation burden, suggesting that ClpB contributes to mitochondrial protein quality control.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-063,HD,40090469,core,,,,,,,,,,HD-R-063-O01,molecular_cellular result 1,molecular_cellular,not_reported,not_reported,,We found that D2 receptor-expressing indirect-pathway medium spiny neurons (D2-MSNs) present in the matrix striatal compartment undergo early morphological and electrophysiological maturation.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-063,HD,40090469,core,,,,,,,,,,HD-R-063-O02,other result 2,other,decrease,not_reported,,"Additionally, we also observed a D2-MSN-selective reduction in glutamatergic cortico-striatal transmission at the beginning of the second postnatal week as well as a reduced projection of D2-MSNs onto the GPe at birth in R6/1 mice.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-063,HD,40090469,core,,,,,,,,,,HD-R-063-O03,molecular_cellular result 3,molecular_cellular,not_reported,not_reported,,"These results identify a compartment- and cell-type specific defect in D2-MSNs maturation, which can contribute in their latter vulnerability, as this cell-type is the first to degenerate in HD during adulthood.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-066,HD,36092363,core,HD-R-066-I01,allele-specific CRISPR-Cas9,gene_therapy,t,,,,,high,HD-R-066-O01,diagnostic_performance result 1,diagnostic_performance,not_reported,not_reported,,RNA-seq and off-target analysis confirmed high levels of allele specificity and the lack of recurrent off-targeting.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-066,HD,36092363,core,HD-R-066-I01,allele-specific CRISPR-Cas9,gene_therapy,t,,,,,high,HD-R-066-O02,other result 2,other,not_reported,not_reported,,"Approximately 60% of HD subjects are eligible for mutant-specific CRISPR-Cas9 strategies of targeting one of these three PAS in conjunction with one non-allele-specific site, supporting high applicability of PAS-based allele-specific CRISPR approaches in the HD patient population.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-070,HD,39651151,separate,,,,,,,,,,HD-R-070-O01,histopathology result 1,histopathology,positive_association,not_reported,,"The NAT will increase efficiency of preclinical neuropathology assessment, allowing for a greater number of experimental therapies to be tested and facilitating drug discovery intractable neurodegenerative diseases.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-076,HD,35671556,core,,,,,,,,,,HD-R-076-O01,molecular_cellular result 1,molecular_cellular,decrease,not_reported,,Differential tractography is a novel tractography modality that maps pathways with axonal injury characterized by a decrease of anisotropic diffusion pattern.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-076,HD,35671556,core,,,,,,,,,,HD-R-076-O02,imaging result 2,imaging,positive_association,not_reported,,"We recruited sixteen patients scanned at 0-, 6-, and 12-month intervals by diffusion MRI scans for differential tractography assessment and correlated its volumetric findings with the Unified Huntington's Disease Rating Scale (UHDRS).",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-076,HD,35671556,core,,,,,,,,,,HD-R-076-O03,molecular_cellular result 3,molecular_cellular,positive_association,not_reported,,"Longitudinal data was modeled using the generalized estimating equation (GEE) model and correlated with UHDRS scores, in addition to Spearman correlation for cross-sectional data.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-076,HD,35671556,core,,,,,,,,,,HD-R-076-O04,imaging result 4,imaging,positive_association,significant,,"Our results show that volumes of affected pathways revealed by differential tractography significantly correlated with UHDRS scores in longitudinal data (p-value < 0.001), and chronological changes in differential tractography also correlated with the changes in UHDRS (p-value < 0.001).",high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-077,HD,41928095,core,HD-R-077-I01,Neuronal RBFOX1 overexpression,gene_therapy,t,,,,HD mice without RBFOX1 overexpression,high,HD-R-077-O01,HD-associated mis-splicing,molecular_cellular,beneficial,not_reported,,RBFOX1 overexpression corrected several HD-associated mis-splicing events.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-077,HD,41928095,core,HD-R-077-I01,Neuronal RBFOX1 overexpression,gene_therapy,t,,,,HD mice without RBFOX1 overexpression,high,HD-R-077-O02,Neurodegeneration,histopathology,beneficial,not_reported,,RBFOX1 overexpression attenuated neurodegeneration.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-077,HD,41928095,core,HD-R-077-I01,Neuronal RBFOX1 overexpression,gene_therapy,t,,,,HD mice without RBFOX1 overexpression,high,HD-R-077-O03,Motor symptoms,clinical_motor,beneficial,not_reported,,RBFOX1 overexpression attenuated motor symptoms.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-078,HD,35238684,core,HD-R-078-I01,desonide,drug,t,,,,,high,HD-R-078-O01,molecular_cellular result 1,molecular_cellular,beneficial,not_reported,,We further tested these compounds using secondary phenotypic screens for their effects on mHTT-induced toxicity and revealed four potential mHTT-binding compounds that may rescue HD-relevant phenotypes.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-079,HD,40348200,core,,,,,,,,,,HD-R-079-O01,behavior result 1,behavior,decrease,not_reported,,"Using a series of genetic mouse models, we investigated whether genetically reduced Rarβ expression synergizes with disease- causing mutant huntingtin (mHTT) fragment in R6/1 mice to accelerate HD-like behavioral, cellular and molecular striatal deregulations.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-080,HD,37315450,core,,,,,,,,,,HD-R-080-O01,clinical_motor result 1,clinical_motor,positive_association,not_reported,,"We have previously shown that levels of plasma neurofilament light (NfL), a neuronal marker associated with axonal injury, are associated with predicted years to clinical motor diagnosis (CMD).",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-080,HD,37315450,core,,,,,,,,,,HD-R-080-O02,biomarker result 2,biomarker,beneficial,not_reported,,"Our objective in the current study was to determine whether HD-ISS categorisation, particularly for stages prior to CMD, could be improved with consideration of plasma NfL levels.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-080,HD,37315450,core,,,,,,,,,,HD-R-080-O03,biomarker result 3,biomarker,not_reported,significant,,Plasma NfL levels also differed significantly across cohorts.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-080,HD,37315450,core,,,,,,,,,,HD-R-080-O04,biomarker result 4,biomarker,not_reported,not_reported,,Approximately 50% of Stage 1 participants had plasma NfL levels indicative of predicted CMD within ten years.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-002,PD,21454118,core,,,,,,,,,,PD-R-002-O01,diagnostic_performance result 1,diagnostic_performance,decrease,not_reported,,"RESULTS: Despite a reduction in both visual acuity and contrast sensitivity in the residual evaluable Parkinson's disease cohort, we did not detect any differences between the two study groups for any measures of retinal thickness, in contrast to previously published work.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-002,PD,21454118,core,,,,,,,,,,PD-R-002-O02,diagnostic_performance result 2,diagnostic_performance,not_reported,not_reported,,"CONCLUSIONS: In addition to technical problems inherent in the evaluation, the lack of difference between Parkinson's disease and healthy control subjects suggests longitudinal studies, employing newer techniques, will be required to define the role of optical coherence tomography as a potential diagnostic biomarker.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-003,PD,20188092,core,PD-R-003-I01,caffeine,drug,t,,,,,high,PD-R-003-O01,molecular_cellular result 1,molecular_cellular,beneficial,not_reported,,Caffeine protects against combined paraquat and maneb-induced dopaminergic neuron degeneration.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-003,PD,20188092,core,PD-R-003-I01,caffeine,drug,t,,,,,high,PD-R-003-O02,other result 2,other,harmful,not_reported,,"Environmental exposures suspected of contributing to the pathophysiology of Parkinson's disease (PD) include potentially neurotoxic pesticides, which have been linked to an increased risk of PD.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-003,PD,20188092,core,PD-R-003-I01,caffeine,drug,t,,,,,high,PD-R-003-O03,other result 3,other,beneficial,not_reported,,"Conversely, possible protective factors such as the adenosine antagonist caffeine have been linked to a reduced risk of the disease.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-003,PD,20188092,core,PD-R-003-I01,caffeine,drug,t,,,,,high,PD-R-003-O04,other result 4,other,beneficial,significant,,The number of nigral neurons positive for tyrosine hydroxylase immunoreactivity (TH+) was assessed using stereological methods and found to be significantly reduced (to 60% of control) by combined pesticide treatment.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-006,PD,20213822,core,,,,,,,,,,PD-R-006-O01,disease_progression result 1,disease_progression,positive_association,not_reported,,This study was carried out to evaluate progression in Parkinson's disease (PD) by analyzing time taken to transit from one Hoehn and Yahr (H&Y) stage to the next stage and to investigate the variables that would be associated with H&Y transition times using a large PD database that contained prospectively collected information.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-006,PD,20213822,core,,,,,,,,,,PD-R-006-O02,clinical_motor result 2,clinical_motor,positive_association,significant,,"Cox regression analysis revealed that older age-at-diagnosis, longer PD duration, and higher Unified Parkinson's Disease Rating Scale (UPDRS) motor scores at baseline were associated with a significantly faster progression through various H&Y stages.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-006,PD,20213822,core,,,,,,,,,,PD-R-006-O03,disease_progression result 3,disease_progression,positive_association,not_reported,,Gender and ethnicity were not associated with disease progression.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-006,PD,20213822,core,,,,,,,,,,PD-R-006-O04,disease_progression result 4,disease_progression,not_reported,not_reported,,"In conclusion, H&Y transition time is a useful measure of disease progression in PD and may be utilized in clinical studies evaluating therapeutic interventions and prognostic factors in PD.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-011,PD,22539619,separate,,,,,,,,,,PD-R-011-O01,biomarker result 1,biomarker,mixed,not_reported,,"The intracellular levels of cyclic AMP (cAMP) increase in response to cytotoxic concentrations of L-DOPA in PC12 cells, and forskolin that induces intracellular cAMP levels either protects PC12 cells from L-DOPA-induced cytotoxicity or enhances cytotoxicity in a concentration-dependent manner.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-011,PD,22539619,separate,,,,,,,,,,PD-R-011-O02,biomarker result 2,biomarker,increase,not_reported,,"The low levels of forskolin (0.01 and 0.1 μM)-induced cAMP increased dopamine biosynthesis and tyrosine hydroxylase (TH) phosphorylation, and induced transient phosphorylation of ERK1/2 within 1 h.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-011,PD,22539619,separate,,,,,,,,,,PD-R-011-O03,biomarker result 3,biomarker,increase,not_reported,,"However, at the high levels of forskolin (1.0 and 10 μM)-induced cAMP, dopamine biosynthesis and TH phosphorylation did not increase, but rapid differentiation in neurite-like formation was observed with a steady state.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-011,PD,22539619,separate,,,,,,,,,,PD-R-011-O04,biomarker result 4,biomarker,increase,not_reported,,"The high levels of forskolin-induced cAMP also induced sustained increase in ERK1/2 phosphorylation within 0.25-6 h and then led to apoptosis, which was apparently mediated by JNK1/2 and caspase-3 activation.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,core,PD-R-016-I01,Trigonella foenum-graecum extract,dietary,t,,,,,high,PD-R-016-O01,other result 1,other,beneficial,not_reported,,CONTEXT: Neuroprotective therapy to rescue dopaminergic neurons is an important trait in the management of Parkinson's disease (PD).,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,core,PD-R-016-I01,Trigonella foenum-graecum extract,dietary,t,,,,,high,PD-R-016-O02,biomarker result 2,biomarker,not_reported,not_reported,,RESULTS: The concentration of TGN in a test sample of SFSE-T was found to be 82%.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,core,PD-R-016-I01,Trigonella foenum-graecum extract,dietary,t,,,,,high,PD-R-016-O03,other result 3,other,increase,significant,,"SFSE-T (30 mg/kg, oral) showed a significant increase in the number of ipsilateral rotations (45.67 rotations in 30-min period) as compared with vehicle control group (no rotations) when tested in 6-OHDA-induced unilateral lesioned rats.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,core,PD-R-016-I01,Trigonella foenum-graecum extract,dietary,t,,,,,high,PD-R-016-O04,clinical_motor result 4,clinical_motor,beneficial,significant,,"SFSE-T (30 mg/kg, oral) showed significant reversal of motor dysfunction (spontaneous motor activity scores, speed, distance traveled and number of square crossed) caused by MPTP induced lesions in C57BL/6 mice in pretreatment (1 h) schedule but not in post-treatment (1 h) schedule.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,separate,PD-R-017-I01,Genipin,drug,t,,,,stimulated control,high,PD-R-017-O01,Nitric oxide release,molecular_cellular,beneficial,not_reported,,Genipin reduced nitric oxide release from activated microglia.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,separate,PD-R-017-I01,Genipin,drug,t,,,,stimulated control,high,PD-R-017-O02,Proinflammatory mediator production,molecular_cellular,beneficial,not_reported,,"Genipin reduced cytokines, prostaglandin E2, ROS and NF-κB activation.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,separate,PD-R-017-I01,Genipin,drug,t,,,,stimulated control,high,PD-R-017-O03,Microglial activation in vivo,histopathology,beneficial,not_reported,,Genipin inhibited microglial activation in a mouse inflammation model.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-018,PD,19681683,core,PD-R-018-I01,deep brain stimulation,device,t,,,,,high,PD-R-018-O01,diagnostic_performance result 1,diagnostic_performance,positive_association,not_reported,,"OBJECT: The authors discuss their method for placement of deep brain stimulation (DBS) electrodes using interventional MR (iMR) imaging and report on the accuracy of the technique, its initial clinical efficacy, and associated complications in a consecutive series of subthalamic nucleus (STN) DBS implants to treat Parkinson disease (PD).",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-018,PD,19681683,core,PD-R-018-I01,deep brain stimulation,device,t,,,,,high,PD-R-018-O02,imaging result 2,imaging,not_reported,not_reported,,RESULTS: Twenty-nine patients with PD underwent iMR imaging-guided placement of 53 DBS electrodes into the STN.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-018,PD,19681683,core,PD-R-018-I01,deep brain stimulation,device,t,,,,,high,PD-R-018-O03,other result 3,other,not_reported,significant,,The tip error was significantly smaller than for STN DBS electrodes implanted using traditional frame-based stereotaxy (3.1 +/- 1.41 mm).,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-018,PD,19681683,core,PD-R-018-I01,deep brain stimulation,device,t,,,,,high,PD-R-018-O04,clinical_motor result 4,clinical_motor,beneficial,not_reported,,"In bilaterally implanted patients, the mean improvement on the UPDRS III at 9 months postimplantation was 60%.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-019,PD,20488273,core,,,,,,,,,,PD-R-019-O01,Specificity after removing somatic items,diagnostic_performance,decrease,not_reported,,Removing somatic items reduced specificity for both scales.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-019,PD,20488273,core,,,,,,,,,,PD-R-019-O02,MADRS sensitivity after removing somatic items,diagnostic_performance,increase,not_reported,,Removing somatic items increased MADRS sensitivity.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-020,PD,23675438,core,PD-R-020-I01,caspase-3 RNAi nanoparticles,gene_therapy,t,,,,,high,PD-R-020-O01,other result 1,other,not_reported,not_reported,,"As a result, inhibition the activation of caspase-3 would exert synergistic dual effect in brain in order to prevent the progress of Parkinson's disease.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-020,PD,23675438,core,PD-R-020-I01,caspase-3 RNAi nanoparticles,gene_therapy,t,,,,,high,PD-R-020-O02,other result 2,other,not_reported,not_reported,,"The resultant brain-targeted vector was complexed with caspase-3 short hairpin RNA coding plasmid DNA, yielding nanoparticles.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-020,PD,23675438,core,PD-R-020-I01,caspase-3 RNAi nanoparticles,gene_therapy,t,,,,,high,PD-R-020-O03,clinical_motor result 3,clinical_motor,beneficial,significant,,"A multiple dosing regimen by weekly intravenous administration of the nanoparticles could reduce activated casapse-3 levels, significantly improve locomotor activity and rescue dopaminergic neuronal loss and in Parkinson's disease rats' brain.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-020,PD,23675438,core,PD-R-020-I01,caspase-3 RNAi nanoparticles,gene_therapy,t,,,,,high,PD-R-020-O04,molecular_cellular result 4,molecular_cellular,not_reported,not_reported,,These results indicated the rabies virus glycoprotein peptide modified brain-targeted nanoparticles were promising gene delivery system for RNA interference to achieve anti-apoptotic and anti-inflammation synergistic therapeutic effects by down-regulation the expression and activation of caspase-3.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,core,,,,,,,,,,PD-R-021-O01,Delayed cardiac MIBG H/M ratio,imaging,decrease,significant,other groups,Probable PD had a lower delayed H/M ratio.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,core,,,,,,,,,,PD-R-021-O02,MIBG washout rate,imaging,increase,significant,other groups,Probable PD had a higher washout rate.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,core,,,,,,,,,,PD-R-021-O03,Serial MIBG change,disease_progression,mixed,significant,,"During follow-up, delayed H/M decreased and washout increased.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-023,PD,27356592,core,,,,,,,,,,PD-R-023-O01,molecular_cellular result 1,molecular_cellular,positive_association,not_reported,,AIM: Evidence suggests that falls and associated bone fractures are more frequent in patients suffering from Parkinson's disease (PD) than in the general population.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-023,PD,27356592,core,,,,,,,,,,PD-R-023-O02,service_delivery result 2,service_delivery,positive_association,not_reported,,"In this cross-sectional study we evaluated the clinical and biochemical characteristics that are associated to falls, fractures and bone health in a population of PD subjects.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-023,PD,27356592,core,,,,,,,,,,PD-R-023-O03,other result 3,other,increase,significant,,"RESULTS: We detected a greater degree of osteoporosis in PD subjects as compared to controls, more pronounced in males than in females (Z-score: M -3.8 ± 1.6, F -2.28 ± 0.92, p = 0.0006).",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-023,PD,27356592,core,,,,,,,,,,PD-R-023-O04,other result 4,other,positive_association,not_reported,,These were associated to post-traumatic fractures in 16 subjects (59% of fallers).,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,core,,,,,,,,,,PD-R-027-O01,biomarker result 1,biomarker,mixed,not_reported,,"Our study showed that salsolinol had biphasic effects, namely, at lower concentrations (50 and 100 µM), it demonstrated a distinct neuroprotective activity, whereas in the highest one (500 µM) caused neurotoxic effect.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,core,,,,,,,,,,PD-R-027-O02,biomarker result 2,biomarker,beneficial,significant,,Salsolinol in concentrations of 50 and 100 µM significantly antagonized the pro-apoptotic and neurotoxic effects caused by 1 mM glutamate.,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,core,,,,,,,,,,PD-R-027-O03,survival result 3,survival,increase,not_reported,,Salsolinol diminished the number of bright fragmented nuclei with condensed chromatin and increased cell survival in Hoechst 33342 and calcein AM staining in hippocampal cultures.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,core,,,,,,,,,,PD-R-027-O04,biomarker result 4,biomarker,decrease,significant,,"Additionally, in the low 50 µM concentration, it produced a significant inhibition of glutamate-induced loss of membrane mitochondrial potential.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-029,PD,24700259,core,,,,,,,,,,PD-R-029-O01,other result 1,other,not_reported,not_reported,,RESULTS: Frequent fallers had more ADL limitations than nonfallers (p < .001) and rare fallers (p = .004).,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-029,PD,24700259,core,,,,,,,,,,PD-R-029-O02,other result 2,other,harmful,not_reported,,CONCLUSIONS: Falls and fear of falling were associated with more ADL limitations and less physical activity after adjusting for physical impairments.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-030,PD,26797368,core,,,,,,,,,,PD-R-030-O01,other result 1,other,not_reported,not_reported,,RESULTS: The mean (± SD) age of the patients was 67.7 (± 10.6) years.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-030,PD,26797368,core,,,,,,,,,,PD-R-030-O02,other result 2,other,decrease,significant,,The NC ratio (the NAA-to-creatine ratio for the initially symptomatic side or the body divided by the NAA-to-creatine ratio for the contralateral side) for the bilateral GP (BGPNC) was significantly lower in the patients with stages 1-2 PD than in the patients with stages 3-5 PD (0.68 ± 0.23 vs 0.84 ± 0.11; p = 0.023).,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-030,PD,26797368,core,,,,,,,,,,PD-R-030-O03,clinical_motor result 3,clinical_motor,negative_association,significant,,The NAA-to-creatine ratio for the initially symptomatic side of the SN was negatively correlated with the UPDRS score (r = -0.379; p = 0.039).,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-030,PD,26797368,core,,,,,,,,,,PD-R-030-O04,other result 4,other,not_reported,not_reported,,"CONCLUSION: In early PD, the changes in the GP are more pronounced on the side affected at the onset of PD, which may contribute to the development of asymmetric symptoms and signs.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-031,PD,27812756,core,,,,,,,,,,PD-R-031-O01,other result 1,other,no_effect,not_significant,,"Although scores decreased over time, no significant difference was found between global taste scores of first and second evaluation, neither comparing every single taste quality (WMT: p = 0.234, Mann-Whitney U test; TST: p = 0.747, Mann-Whitney U test; McNemar chi-square in the range of 0-1.455).",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-031,PD,27812756,core,,,,,,,,,,PD-R-031-O02,other result 2,other,harmful,not_reported,,"These results confirm a persistent but slight and stable taste impairment, in patients with Parkinson's disease.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-038,PD,24753662,core,,,,,,,,,,PD-R-038-O01,other result 1,other,not_reported,not_reported,,RESULTS: All of them completed the task of swallowing.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-038,PD,24753662,core,,,,,,,,,,PD-R-038-O02,imaging result 2,imaging,mixed,significant,,"The PD patients showed decreased swallowing speed (7.15 ml/s in males and 6.61 ml/s in females), decreased swallowing volume (14.59 ml/swallow and 14 ml/swallow in females), and increased swallowing duration (2.37 s/swallow and 2.42 s/swallow) which are statistically significant.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-038,PD,24753662,core,,,,,,,,,,PD-R-038-O03,other result 3,other,not_reported,significant,,"There was a significant positive correlation between the severity, duration, and staging of the disease with the swallowing performance and a poor correlation between the subjective reports of dysphagia and the objective performance on water swallow test.",high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-038,PD,24753662,core,,,,,,,,,,PD-R-038-O04,other result 4,other,not_reported,not_reported,,CONCLUSION: The water swallowing test is a simple bedside test to identify the swallowing changes early in PD.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-039,PD,24357102,core,,,,,,,,,,PD-R-039-O01,service_delivery result 1,service_delivery,beneficial,not_reported,,PURPOSE: We sought to improve a previous algorithm to ascertain Parkinson's disease (PD) in the Cardiovascular Health Study by incorporating additional data from Medicare outpatient claims.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-039,PD,24357102,core,,,,,,,,,,PD-R-039-O02,other result 2,other,not_reported,not_reported,,"We compared our results to the previous algorithm in terms of baseline prevalence and incidence of PD, as well as associations with baseline smoking characteristics.",medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-039,PD,24357102,core,,,,,,,,,,PD-R-039-O03,other result 3,other,not_reported,not_reported,,RESULTS: We identified 75 additional cases but reclassified 80 previously identified cases as not having PD.,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-039,PD,24357102,core,,,,,,,,,,PD-R-039-O04,other result 4,other,negative_association,significant,,"We observed significant inverse association with smoking status (odds ratio = 0.42; 95% confidence interval (CI) = 0.22, 0.79), and inverse linear trends with pack-years (p = 0.005), and cigarettes per day (p = 0.019) with incident PD.",high
